chain,plu,product_name,status,rank,recipe_id,recipe_title,score,missing_components,extra_components,missing_recipe_ingredients,mixed_ingredient_groups,review_reasons,source_url
pyaterochka,4452201,Ролл креветкой и творожным сыром Йуми 215г,review,2,foodru_203002,Роллы с крабовым мясом и творожным сыром с креветкой,0.9209,,crab,shrimp,,"extra_recipe_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients",https://food.ru/recipes/203002-rolly-s-krabovym-miasom-i-tvorozhnym-syrom-s-krevetkoi-1700403806
pyaterochka,4452201,Ролл креветкой и творожным сыром Йуми 215г,review,3,foodru_205510,"Запеченные роллы с творожным сыром, креветками и слабосоленой форелью",0.905,,"forel, slabosole",,,extra_recipe_components,https://food.ru/recipes/205510-zapechennye-rolly-s-tvorozhnym-syrom-krevetkami-i-slabosolenoj-forelyu-1702906283
pyaterochka,4452801,"Минтай жареный под маринадом Пятёрочка Кафе, 250г",matched,1,foodru_144862,Минтай под маринадом,1.0,,,,,,https://food.ru/recipes/144862-mintai-pod-marinadom-1657908059
pyaterochka,4452801,"Минтай жареный под маринадом Пятёрочка Кафе, 250г",matched,2,foodru_197561,Минтай в микроволновке,0.4766,marinad,mikrovolnovk,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/197561-mintai-v-marinade
pyaterochka,4454442,"Сырники творожные охлаждённые Вкус & Польза, 120г",matched,1,foodru_418,Сырники из творога,1.0,,,,,,https://food.ru/recipes/418-syrniki-iz-tvoroga
pyaterochka,4454442,"Сырники творожные охлаждённые Вкус & Польза, 120г",matched,2,foodru_97297,Нежные творожные сырники без сахара,0.9112,,,,,,https://food.ru/recipes/97297-syrniki-bez-sakhara-1642789156
pyaterochka,4454442,"Сырники творожные охлаждённые Вкус & Польза, 120г",matched,3,foodru_133141,Сочные творожные сырники с вишней,0.9199,,cherry,,,extra_recipe_components,https://food.ru/recipes/133141-sochnye-tvorozhnye-syrniki-s-vishnei
pyaterochka,4454512,"Смузи протеиновый тропический ягодно-фруктовый Вкус & Польза, 250мл",review,1,foodru_117537,Смузи ягодно-фруктовое на ореховом молоке,0.7116,"protein, tropicheski",nuts,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/117537-smuzi-iagodno-fruktovoe-1645350514
pyaterochka,4454512,"Смузи протеиновый тропический ягодно-фруктовый Вкус & Польза, 250мл",review,2,foodru_148848,Протеиновый завтрак,0.3076,"agodno, frukt, smuz, tropicheski",,,,"dish_family_unconfirmed, missing_named_components, low_name_score",https://food.ru/recipes/148848-proteinovyi-zavtrak-1663655984
pyaterochka,4454512,"Смузи протеиновый тропический ягодно-фруктовый Вкус & Польза, 250мл",review,3,foodru_232536,Протеиновый коктейль «Черная смородина-банан»,0.2352,"agodno, frukt, smuz, tropicheski","banana, cherna, currant, kokteil",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/232536-proteinovyi-kokteil-chernaia-smorodina-banan-1729592778
pyaterochka,4454907,"Тапиока молочная с соусом из клубники охлаждённая Cook Chart, 165г",review,1,foodru_54759,Клубничный соус,0.5749,"milk, tapiok",,,,"missing_named_components, low_name_score",https://food.ru/recipes/54759-klubnichnyi-sous
pyaterochka,4454907,"Тапиока молочная с соусом из клубники охлаждённая Cook Chart, 165г",review,2,foodru_103910,Запеченный сыр с соусом из клубники,0.5208,"milk, tapiok",cheese,,,"missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/103910-zapechennyi-syr-s-sousom-iz-klubniki
pyaterochka,4454907,"Тапиока молочная с соусом из клубники охлаждённая Cook Chart, 165г",review,3,foodru_260499,"Молочный коктейль с бананом, малиной и тапиокой",0.5142,"sauce, strawberry","banana, kokteil, raspberry",strawberry,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/260499-molochnyi-kokteil-s-bananom-malinoi-i-tapiokoi-1756051229
pyaterochka,4455705,"Капуста Три Цитруса маринованная Фэг, 350г",review,1,foodru_1379,Маринованная капуста,0.8918,"citrus, tri",,,,"dish_family_unconfirmed, missing_named_components",https://food.ru/recipes/1379-marinovannaja-kapusta
pyaterochka,4455705,"Капуста Три Цитруса маринованная Фэг, 350г",review,2,foodru_1736,Пирожки с капустой,0.3545,"citrus, marinovanna, tri",pie,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/1736-pirozhki-s-kapustoi
pyaterochka,4455705,"Капуста Три Цитруса маринованная Фэг, 350г",review,3,foodru_271321,Капустные дамплинги,0.3406,"citrus, marinovanna, tri",dampling,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/271321-kapustnye-damplingi
pyaterochka,4456854,"Пирог Осетинский с сыром Пятёрочка Кафе, 200г",review,1,foodru_214256,Осетинский пирог с курицей и сыром,0.9642,,chicken,,,extra_recipe_components,https://food.ru/recipes/214256-osetinskii-pirog-s-kuricei-i-syrom
pyaterochka,4456854,"Пирог Осетинский с сыром Пятёрочка Кафе, 200г",review,2,foodru_46251,Осетинский пирог с картошкой и сыром,0.9565,,potato,cheese,Для начинки и подачи,"mixed_ingredient_group, extra_recipe_components, named_ingredient_unconfirmed",https://food.ru/recipes/46251-osetinskii-pirog-s-kartoshkoi-i-syrom
pyaterochka,4456854,"Пирог Осетинский с сыром Пятёрочка Кафе, 200г",review,3,foodru_121272,Осетинский пирог с сыром и картофелем,0.9565,,potato,,,extra_recipe_components,https://food.ru/recipes/121272-osetinskii-pirog-s-syrom-i-kartofelem-1645963137
pyaterochka,4458323,"Ассорти черри и корнишоны солёные Ферментированные овощи, 500г",review,1,foodru_84425,Пикантное ассорти из помидоров с корнишонами,0.5533,"fermentirovann, solen","pikantn, tomato",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/84425-pikantnoe-assorti-iz-pomidorov-s-kornishonami
pyaterochka,4458323,"Ассорти черри и корнишоны солёные Ферментированные овощи, 500г",review,2,foodru_41249,Соленые помидоры,0.3192,"assort, cherr, fermentirovann, kornishon",tomato,,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/41249-solenye-pomidory
pyaterochka,4458323,"Ассорти черри и корнишоны солёные Ферментированные овощи, 500г",review,3,foodru_147597,Огурцы соленые за 15 минут,0.2624,"assort, cherr, fermentirovann, kornishon","cucumber, minut",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/147597-ogurtsy-solenye-1660586339
pyaterochka,4459402,"Блины омлетные с сыром Пятёрочка Кафе, 160г",matched,1,foodru_157224,Омлетный блин,0.8065,,,,,,https://food.ru/recipes/157224-omletnyi-blin-1674644499
pyaterochka,4459402,"Блины омлетные с сыром Пятёрочка Кафе, 160г",matched,2,foodru_250505,"Омлетный блин с помидорами, сыром и зеленью",0.9071,,tomato,,,extra_recipe_components,https://food.ru/recipes/250505-omletnyi-blin-s-pomidorami-syrom-i-zeleniu-1745664970
pyaterochka,4459402,"Блины омлетные с сыром Пятёрочка Кафе, 160г",matched,3,foodru_102304,Завтрак из омлетного блина с ветчиной и сыром,0.9015,,ham,,,extra_recipe_components,https://food.ru/recipes/102304-zavtrak-iz-omletnogo-blina-s-vetchinoi-i-syrom-1643448028
pyaterochka,4459416,"Гречка с овощами Вкус & Польза, 220г",matched,1,foodru_3168,Гречка с овощами,1.0,,,,,,https://food.ru/recipes/3168-grechka-s-ovoshchami
pyaterochka,4459416,"Гречка с овощами Вкус & Польза, 220г",matched,2,foodru_238177,Гречка с курицей и овощами,0.9459,,chicken,,,"dish_family_unconfirmed, extra_recipe_components",https://food.ru/recipes/238177-grechka-s-kuriczej-i-ovoshhami-1734453666
pyaterochka,4459416,"Гречка с овощами Вкус & Польза, 220г",matched,3,foodru_66676,Гречка с овощами и куриным филе,0.9459,,chicken,,,"dish_family_unconfirmed, extra_recipe_components",https://food.ru/recipes/66676-grechka-s-ovoshchami-i-kurinym-file
pyaterochka,4459593,"Шаурма с филе грудки куриной Вкус & Польза, 200г",review,1,foodru_17305,Шаурма с курицей,0.7091,breast,,breast,,"missing_named_components, named_ingredient_unconfirmed, low_name_score",https://food.ru/recipes/17305-shaurma-s-kuricei
pyaterochka,4459593,"Шаурма с филе грудки куриной Вкус & Польза, 200г",review,2,foodru_181704,Стейки из куриной грудки на гриле,0.5338,shawarma,"gril, steik",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/181704-steiki-iz-kurinoi-grudki-na-grile-1691479038
pyaterochka,4459593,"Шаурма с филе грудки куриной Вкус & Польза, 200г",review,3,foodru_129853,Куриная грудка в йогурте с гречкой,0.529,shawarma,"buckwheat, iogurt",,,"dish_family_unconfirmed, missing_named_components, extra_recipe_components, low_name_score",https://food.ru/recipes/129853-kurinaja-grudka-v-iogurte-s-grechkoi
pyaterochka,4459748,"Тортилья с курицей и хашбрауном Пятёрочка Кафе, 240г",matched,1,foodru_11974,Тортилья с курицей и хашбрауном,1.0,,,,,,https://food.ru/recipes/11974-tortilja-s-kuricei-i-hashbraunom
pyaterochka,4459748,"Тортилья с курицей и хашбрауном Пятёрочка Кафе, 240г",matched,2,foodru_11979,Тортилья с хашбрауном,0.8472,chicken,,chicken,,"missing_named_components, named_ingredient_unconfirmed, protein_unconfirmed_in_ingredients",https://food.ru/recipes/11979-tortilja-s-hashbraunom
pyaterochka,4459748,"Тортилья с курицей и хашбрауном Пятёрочка Кафе, 240г",matched,3,foodru_2950,Куриные оладьи,0.6366,tortil,,,,"missing_named_components, low_name_score",https://food.ru/recipes/2950-kurinye-oladi
pyaterochka,4459785,"Наггетсы Rostic's Фирменные с сырным соусом охлаждённые, 170г",review,1,foodru_233848,Куриные наггетсы с сырным соусом,0.8952,firm,chicken,,,"missing_named_components, extra_recipe_components",https://food.ru/recipes/233848-kurinye-naggetsy-s-syrnym-sousom-1730800471
